bea/Amused/amused_1-15_0001.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0002.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0003.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0004.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0005.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0006.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0007.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0009.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0010.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0011.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0012.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0013.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0014.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_1-15_0015.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0113.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0114.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0115.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0116.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0117.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0118.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0119.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0121.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0122.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0123.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0124.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0126.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0127.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0128.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0129.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0130.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0131.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0132.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0133.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0134.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0135.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0136.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0137.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0138.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0139.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_113-140_0140.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0141.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0142.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0143.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0144.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0145.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0146.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0147.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0149.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0150.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0152.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0154.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0155.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0156.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0158.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0159.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0160.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0161.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0163.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0164.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0165.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0166.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0167.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_141_168_0168.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0016.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0017.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0018.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0019.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0020.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0021.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0022.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0023.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0024.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0025.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0026.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0027.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_16-28_0028.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0169.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0170.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0171.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0172.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0173.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0174.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0175.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0176.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0177.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0178.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0179.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0180.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0181.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0182.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0183.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0184.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0185.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0186.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0187.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0188.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0189.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0190.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0191.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0192.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0193.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0194.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0195.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_169-196_0196.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0197.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0198.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0199.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0200.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0201.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0202.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0203.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0204.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0205.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0206.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0207.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0208.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0209.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0210.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0211.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0212.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0213.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0214.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0215.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0216.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0217.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0218.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0219.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0220.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0221.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0222.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0223.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_196-224_0224.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0225.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0226.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0227.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0228.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0229.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0230.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0231.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0232.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0233.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0234.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0235.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0236.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0237.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0238.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0239.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0240.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0241.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0242.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0243.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
bea/Amused/amused_225-252_0244.wav	amu	1	eng	en-us	EmoV-DB_sorted+bea	f	EmoV-DB_sorted
