S002_001	con	-1	eng	en	BAUM2+S002	m	BAUM2
S008_001	hap	1	eng	en	BAUM2+S008	m	BAUM2
S009_003	hap	1	eng	en	BAUM2+S009	m	BAUM2
S009_008	hap	1	eng	en	BAUM2+S009	m	BAUM2
S009_009	dis	-1	eng	en	BAUM2+S009	m	BAUM2
S009_011	hap	1	eng	en	BAUM2+S009	m	BAUM2
S010_001	sad	-1	eng	en	BAUM2+S010	f	BAUM2
S010_003	ang	-1	eng	en	BAUM2+S010	f	BAUM2
S010_004	ang	-1	eng	en	BAUM2+S010	f	BAUM2
S011_001	sur	-1	eng	en	BAUM2+S011	f	BAUM2
S012_001	ang	-1	eng	en	BAUM2+S012	m	BAUM2
S012_003	sur	-1	eng	en	BAUM2+S012	m	BAUM2
S012_004	sad	-1	eng	en	BAUM2+S012	m	BAUM2
S012_007	sur	-1	eng	en	BAUM2+S012	m	BAUM2
S012_008	hap	1	eng	en	BAUM2+S012	m	BAUM2
S015_002	sur	-1	tur	tr-tr	BAUM2+S015	f	BAUM2
S015_004	sad	-1	tur	tr-tr	BAUM2+S015	f	BAUM2
S015_006	con	-1	tur	tr-tr	BAUM2+S015	f	BAUM2
S015_007	dis	-1	tur	tr-tr	BAUM2+S015	f	BAUM2
S017_001	con	-1	eng	en	BAUM2+S017	f	BAUM2
S021_001	hap	1	tur	tr-tr	BAUM2+S021	m	BAUM2
S023_001	ang	-1	eng	en	BAUM2+S023	m	BAUM2
S025_003	fea	-1	eng	en	BAUM2+S025	f	BAUM2
S028_001	ang	-1	eng	en	BAUM2+S028	m	BAUM2
S028_002	sur	-1	eng	en	BAUM2+S028	m	BAUM2
S030_001	fea	-1	tur	tr-tr	BAUM2+S030	f	BAUM2
S032_012	ang	-1	eng	en	BAUM2+S032	m	BAUM2
S032_014	ang	-1	eng	en	BAUM2+S032	m	BAUM2
S032_015	ang	-1	eng	en	BAUM2+S032	m	BAUM2
S032_018	ang	-1	eng	en	BAUM2+S032	m	BAUM2
S032_019	ang	-1	eng	en	BAUM2+S032	m	BAUM2
S032_020	ang	-1	eng	en	BAUM2+S032	m	BAUM2
S032_025	sur	-1	eng	en	BAUM2+S032	m	BAUM2
S033_002	hap	1	eng	en	BAUM2+S033	f	BAUM2
S033_003	con	-1	eng	en	BAUM2+S033	f	BAUM2
S034_003	dis	-1	eng	en	BAUM2+S034	f	BAUM2
S035_001	ang	-1	tur	tr-tr	BAUM2+S035	m	BAUM2
S035_002	ang	-1	tur	tr-tr	BAUM2+S035	m	BAUM2
S035_003	sad	-1	tur	tr-tr	BAUM2+S035	m	BAUM2
S035_004	ang	-1	tur	tr-tr	BAUM2+S035	m	BAUM2
S036_001	hap	1	eng	en	BAUM2+S036	m	BAUM2
S037_001	hap	1	tur	tr-tr	BAUM2+S037	m	BAUM2
S040_001	ang	-1	eng	en	BAUM2+S040	m	BAUM2
S041_001	hap	1	tur	tr-tr	BAUM2+S041	m	BAUM2
S042_004	hap	1	eng	en	BAUM2+S042	m	BAUM2
S044_001	sad	-1	eng	en	BAUM2+S044	f	BAUM2
S044_002	sad	-1	eng	en	BAUM2+S044	f	BAUM2
S044_003	sad	-1	eng	en	BAUM2+S044	f	BAUM2
S045_001	sad	-1	eng	en	BAUM2+S045	m	BAUM2
S046_003	neu	0	tur	tr-tr	BAUM2+S046	m	BAUM2
S047_004	dis	-1	eng	en	BAUM2+S047	m	BAUM2
S049_001	dis	-1	eng	en	BAUM2+S049	m	BAUM2
S049_002	sad	-1	eng	en	BAUM2+S049	m	BAUM2
S049_003	neu	0	eng	en	BAUM2+S049	m	BAUM2
S049_004	neu	0	eng	en	BAUM2+S049	m	BAUM2
S051_001	sur	-1	eng	en	BAUM2+S051	f	BAUM2
S052_001	ang	-1	eng	en	BAUM2+S052	m	BAUM2
S053_002	hap	1	eng	en	BAUM2+S053	f	BAUM2
S054_001	ang	-1	eng	en	BAUM2+S054	f	BAUM2
S055_001	hap	1	eng	en	BAUM2+S055	f	BAUM2
S055_002	con	-1	eng	en	BAUM2+S055	f	BAUM2
S055_004	sad	-1	eng	en	BAUM2+S055	f	BAUM2
S055_009	sad	-1	eng	en	BAUM2+S055	f	BAUM2
S055_010	sad	-1	eng	en	BAUM2+S055	f	BAUM2
S055_011	sad	-1	eng	en	BAUM2+S055	f	BAUM2
S057_001	hap	1	eng	en	BAUM2+S057	f	BAUM2
S057_002	ang	-1	eng	en	BAUM2+S057	f	BAUM2
S057_003	ang	-1	eng	en	BAUM2+S057	f	BAUM2
S057_007	sad	-1	eng	en	BAUM2+S057	f	BAUM2
S057_009	hap	1	eng	en	BAUM2+S057	f	BAUM2
S057_013	con	-1	eng	en	BAUM2+S057	f	BAUM2
S057_014	hap	1	eng	en	BAUM2+S057	f	BAUM2
S057_016	dis	-1	eng	en	BAUM2+S057	f	BAUM2
S058_001	ang	-1	eng	en	BAUM2+S058	f	BAUM2
S058_002	ang	-1	eng	en	BAUM2+S058	f	BAUM2
S058_003	ang	-1	eng	en	BAUM2+S058	f	BAUM2
S058_005	ang	-1	eng	en	BAUM2+S058	f	BAUM2
S058_006	ang	-1	eng	en	BAUM2+S058	f	BAUM2
S058_007	ang	-1	eng	en	BAUM2+S058	f	BAUM2
S058_008	ang	-1	eng	en	BAUM2+S058	f	BAUM2
S060_001	con	-1	eng	en	BAUM2+S060	f	BAUM2
S061_001	hap	1	eng	en	BAUM2+S061	f	BAUM2
S061_002	hap	1	eng	en	BAUM2+S061	f	BAUM2
S061_003	sur	-1	eng	en	BAUM2+S061	f	BAUM2
S061_004	hap	1	eng	en	BAUM2+S061	f	BAUM2
S061_008	ang	-1	eng	en	BAUM2+S061	f	BAUM2
S061_012	ang	-1	eng	en	BAUM2+S061	f	BAUM2
S061_014	ang	-1	eng	en	BAUM2+S061	f	BAUM2
S063_002	ang	-1	eng	en	BAUM2+S063	f	BAUM2
S065_001	neu	0	eng	en	BAUM2+S065	m	BAUM2
S065_003	ang	-1	eng	en	BAUM2+S065	m	BAUM2
S065_004	ang	-1	eng	en	BAUM2+S065	m	BAUM2
S065_005	ang	-1	eng	en	BAUM2+S065	m	BAUM2
S066_008	neu	0	eng	en	BAUM2+S066	m	BAUM2
S067_001	dis	-1	eng	en	BAUM2+S067	m	BAUM2
S068_001	sad	-1	eng	en	BAUM2+S068	f	BAUM2
S068_002	sad	-1	eng	en	BAUM2+S068	f	BAUM2
S070_001	sur	-1	eng	en	BAUM2+S070	m	BAUM2
S071_001	fea	-1	eng	en	BAUM2+S071	m	BAUM2
S073_002	ang	-1	eng	en	BAUM2+S073	f	BAUM2
S077_001	ang	-1	tur	tr-tr	BAUM2+S077	m	BAUM2
S079_001	ang	-1	eng	en	BAUM2+S079	f	BAUM2
S079_004	sad	-1	eng	en	BAUM2+S079	f	BAUM2
S081_001	ang	-1	eng	en	BAUM2+S081	f	BAUM2
S081_002	sad	-1	eng	en	BAUM2+S081	f	BAUM2
S081_003	ang	-1	eng	en	BAUM2+S081	f	BAUM2
S082_001	sad	-1	tur	tr-tr	BAUM2+S082	f	BAUM2
S082_003	sad	-1	tur	tr-tr	BAUM2+S082	f	BAUM2
S083_001	ang	-1	tur	tr-tr	BAUM2+S083	f	BAUM2
S083_002	sad	-1	tur	tr-tr	BAUM2+S083	f	BAUM2
S083_004	hap	1	tur	tr-tr	BAUM2+S083	f	BAUM2
S083_005	ang	-1	tur	tr-tr	BAUM2+S083	f	BAUM2
S084_001	ang	-1	eng	en	BAUM2+S084	m	BAUM2
S084_005	ang	-1	eng	en	BAUM2+S084	m	BAUM2
S084_011	hap	1	eng	en	BAUM2+S084	m	BAUM2
S085_003	hap	1	eng	en	BAUM2+S085	m	BAUM2
S087_002	ang	-1	eng	en	BAUM2+S087	f	BAUM2
S088_004	neu	0	eng	en	BAUM2+S088	f	BAUM2
S088_009	hap	1	eng	en	BAUM2+S088	f	BAUM2
S090_001	hap	1	tur	tr-tr	BAUM2+S090	f	BAUM2
S092_001	hap	1	tur	tr-tr	BAUM2+S092	f	BAUM2
S095_001	sur	-1	tur	tr-tr	BAUM2+S095	f	BAUM2
